time,goal_position,position,goal_velocity,velocity
5.462,0.5268,0.535669,0.2,0.207442
5.501,0.5336,0.5439,0.2,0.207073
5.548,0.5404,0.553348,0.2,0.206665
5.591,0.5472,0.562166,0.2,0.206445
5.636,0.554,0.571385,0.2,0.206243
5.638,0.5608,0.571794,0.2,0.206234
5.679,0.5676,0.580184,0.2,0.205939
5.701,0.5746,0.58468,0.2,0.205748
5.741,0.5812,0.592844,0.2,0.205411
5.784,0.588,0.601602,0.2,0.204898
5.83,0.5948,0.610946,0.2,0.204309
5.871,0.6018,0.619251,0.2,0.203822
5.871,0.6084,0.619251,0.2,0.203822
5.916,0.6152,0.628144,0.2,0.20334
5.938,0.622,0.632784,0.2,0.203094
5.981,0.6288,0.641446,0.2,0.202857
6.023,0.6356,0.649902,0.2,0.202739
6.066,0.6424,0.658754,0.2,0.202614
6.112,0.6492,0.667802,0.2,0.202481
6.114,0.656,0.668204,0.2,0.202475
6.154,0.6628,0.676242,0.2,0.202339
6.176,0.6696,0.680658,0.2,0.202054
6.221,0.6764,0.68967,0.2,0.201487
6.265,0.6832,0.698459,0.2,0.201017
6.307,0.69,0.706834,0.2,0.200747
6.35,0.6968,0.715397,0.2,0.20048
6.351,0.703594,0.715596,0.19928,0.200473
6.396,0.710346,0.724546,0.19792,0.200291
6.415,0.717052,0.728323,0.19656,0.200217
6.459,0.723712,0.737063,0.1952,0.199769
6.502,0.730326,0.745548,0.19384,0.197919
6.544,0.736893,0.753761,0.19248,0.196175
6.587,0.743414,0.762086,0.19112,0.193939
6.588,0.749889,0.762278,0.18976,0.193885
6.634,0.756318,0.771071,0.1884,0.191458
6.651,0.7627,0.774293,0.18704,0.190583
6.691,0.769037,0.781628,0.18568,0.188575
6.734,0.775327,0.789626,0.18432,0.18643
6.776,0.78157,0.797713,0.18296,0.184111
6.819,0.787768,0.805334,0.1816,0.181831
6.861,0.793919,0.812861,0.18024,0.179603
6.863,0.800024,0.813217,0.17888,0.179495
6.903,0.806083,0.820294,0.17752,0.177369
6.924,0.812096,0.823976,0.17616,0.176279
6.967,0.818062,0.831444,0.1748,0.174051
7.009,0.823982,0.838644,0.17344,0.171848
7.052,0.829856,0.845922,0.17208,0.169661
7.092,0.835684,0.852607,0.17072,0.1676
7.136,0.841465,0.859867,0.16936,0.165401
7.137,0.8472,0.86003,0.168,0.165352
7.179,0.852889,0.867031,0.16664,0.163246
7.196,0.858532,0.869451,0.16528,0.162522
7.235,0.864128,0.875854,0.16392,0.160627
7.274,0.869841,0.882025,0.16252,0.15883
7.314,0.875182,0.888282,0.1612,0.157037
7.353,0.88064,0.894315,0.15984,0.155327
7.397,0.886051,0.901034,0.15848,0.15312
7.444,0.891416,0.908106,0.15712,0.150833
7.444,0.896735,0.908106,0.15576,0.150833
7.486,0.902008,0.914341,0.1544,0.149088
7.507,0.907234,0.916991,0.15304,0.148378
7.543,0.912415,0.92269,0.15168,0.146869
7.587,0.917549,0.929049,0.15032,0.145167
7.629,0.922636,0.935049,0.14896,0.143577
7.669,0.927678,0.940703,0.1476,0.142127
7.712,0.932673,0.946718,0.14624,0.140639
7.713,0.937622,0.946857,0.14488,0.140605
7.755,0.942525,0.95267,0.14352,0.139182
7.773,0.947382,0.955142,0.14216,0.138523
7.817,0.952192,0.961137,0.1408,0.136943
7.863,0.956956,0.96733,0.13944,0.135322
7.906,0.961674,0.973052,0.13808,0.133801
7.947,0.966346,0.978447,0.13672,0.132388
7.949,0.970971,0.978709,0.13536,0.13232
7.99,0.97555,0.984044,0.134,0.130911
8.012,0.980083,0.986883,0.13264,0.130168
8.053,0.98457,0.992131,0.13128,0.128796
8.095,0.98901,0.997436,0.12992,0.126863
8.139,0.993404,1.002909,0.12856,0.12489
8.179,0.997752,1.007811,0.1272,0.12325
8.222,1.002054,1.01301,0.12584,0.121592
8.223,1.006309,1.01313,0.12448,0.121554
8.263,1.010518,1.017903,0.12312,0.120096
8.283,1.014681,1.020268,0.12176,0.119431
8.329,1.018798,1.025659,0.1204,0.117933
8.371,1.022868,1.030633,0.11904,0.116323
8.415,1.026893,1.035531,0.11768,0.114475
8.461,1.030871,1.040573,0.11632,0.112659
8.462,1.034802,1.040795,0.11496,0.112593
8.504,1.038688,1.045323,0.1136,0.111271
8.518,1.042527,1.046966,0.11224,0.110795
8.562,1.04632,1.051744,0.11088,0.109303
8.604,1.050067,1.056235,0.10952,0.107532
8.647,1.053768,1.06086,0.10816,0.105719
8.689,1.057422,1.065102,0.1068,0.104246
8.735,1.06103,1.069792,0.10544,0.102658
8.737,1.064592,1.069995,0.10408,0.10259
8.779,1.068108,1.074207,0.10272,0.100901
8.794,1.071577,1.075693,0.10136,0.100253
8.837,1.075,1.0799,0.1,0.098421
8.883,1.078377,1.084313,0.09864,0.096451
8.926,1.081708,1.088357,0.09728,0.094626
8.967,1.084992,1.09214,0.09592,0.092918
8.969,1.08823,1.092323,0.09456,0.092836
9.01,1.091422,1.096033,0.0932,0.091157
9.032,1.094568,1.097907,0.09184,0.09031
9.072,1.097667,1.101515,0.09048,0.08868
9.115,1.10072,1.105228,0.08912,0.087004
9.162,1.103727,1.109204,0.08776,0.0852
9.209,1.106688,1.113096,0.0864,0.0834
9.211,1.109602,1.113178,0.08504,0.083362
9.251,1.112471,1.116503,0.08368,0.081823
9.27,1.115293,1.118022,0.08232,0.081074
9.31,1.118068,1.121173,0.08096,0.079508
9.354,1.120798,1.124568,0.0796,0.077813
9.396,1.123481,1.127739,0.07824,0.076159
9.437,1.126118,1.130767,0.07688,0.074572
9.482,1.128709,1.134015,0.07552,0.072729
9.484,1.131328,1.134158,0.07412,0.072645
9.523,1.133752,1.1369,0.0728,0.071019
9.542,1.136204,1.138214,0.07144,0.070236
9.585,1.13861,1.141131,0.07008,0.068422
9.628,1.14097,1.14397,0.06872,0.066615
9.674,1.143283,1.146921,0.06736,0.0647
9.72,1.14555,1.149785,0.066,0.062803
9.721,1.147771,1.149846,0.06464,0.062762
9.762,1.149946,1.152323,0.06328,0.061074
9.78,1.152074,1.153389,0.06192,0.060308
9.819,1.154156,1.15565,0.06056,0.058666
9.866,1.156192,1.158291,0.0592,0.056698
9.908,1.158182,1.160572,0.05784,0.054928
9.949,1.160125,1.162728,0.05648,0.053224
9.996,1.162022,1.165113,0.05512,0.051285
9.997,1.163873,1.165163,0.05376,0.051244
10.038,1.165678,1.167168,0.0524,0.049576
10.052,1.167436,1.167837,0.05104,0.049012
10.091,1.169149,1.169659,0.04968,0.047412
10.134,1.170815,1.171596,0.04832,0.045671
10.177,1.172434,1.173416,0.04696,0.043971
10.22,1.174008,1.175245,0.0456,0.042193
10.261,1.175579,1.17688,0.0442,0.040551
10.263,1.177016,1.176958,0.04288,0.04047
10.304,1.178451,1.178522,0.04152,0.038821
10.324,1.17984,1.179261,0.04016,0.038024
10.372,1.181182,1.180968,0.0388,0.036124
10.412,1.182478,1.182322,0.03744,0.034553
10.456,1.183728,1.183739,0.03608,0.03285
10.5,1.184932,1.185112,0.03472,0.031176
10.5,1.186089,1.185112,0.03336,0.031176
10.54,1.1872,1.186242,0.032,0.029741
10.562,1.188265,1.186881,0.03064,0.028872
10.605,1.189284,1.188023,0.02928,0.027201
10.647,1.190256,1.189044,0.02792,0.025624
10.692,1.191182,1.190093,0.02656,0.023991
