time,goal_position,position,goal_velocity,velocity
2.296,0.077855,0.071312,0.07892,0.075928
2.315,0.080481,0.072824,0.08024,0.076702
2.358,0.083232,0.076132,0.0816,0.078689
2.402,0.08603,0.07961,0.08296,0.080828
2.444,0.088873,0.083097,0.08432,0.082584
2.488,0.091763,0.086728,0.08568,0.083922
2.488,0.0947,0.086728,0.08704,0.083922
2.534,0.097682,0.090503,0.0884,0.085376
2.552,0.100711,0.092034,0.08976,0.086176
2.592,0.103786,0.095488,0.09112,0.087939
2.634,0.106907,0.099101,0.09248,0.089719
2.677,0.110074,0.103058,0.09384,0.091565
2.72,0.113288,0.107096,0.0952,0.093386
2.762,0.116644,0.110929,0.0966,0.09505
2.764,0.119854,0.111118,0.09792,0.09513
2.805,0.123206,0.115023,0.09928,0.096769
2.824,0.126605,0.116855,0.10064,0.097521
2.868,0.13005,0.121154,0.102,0.099316
2.913,0.133541,0.125531,0.10336,0.101093
2.961,0.137078,0.1305,0.10472,0.1032
3.002,0.140662,0.134739,0.10608,0.104995
3.004,0.144292,0.134948,0.10744,0.105082
3.045,0.147968,0.139157,0.1088,0.106823
3.061,0.15169,0.140967,0.11016,0.107563
3.107,0.155459,0.145928,0.11152,0.109546
3.146,0.159274,0.150205,0.11288,0.111212
3.189,0.163135,0.154996,0.11424,0.113034
3.231,0.167158,0.15975,0.11564,0.114788
3.271,0.170996,0.164346,0.11696,0.116445
3.273,0.175114,0.164578,0.11836,0.116527
3.311,0.179041,0.169008,0.11968,0.118078
3.334,0.183134,0.171718,0.12104,0.119033
3.38,0.187272,0.177087,0.1224,0.121019
3.422,0.191457,0.182301,0.12376,0.122886
3.469,0.195688,0.187965,0.12512,0.124793
3.517,0.199965,0.193967,0.12648,0.126738
3.517,0.204288,0.193967,0.12784,0.126738
3.563,0.208658,0.199935,0.1292,0.128655
3.572,0.213074,0.201088,0.13056,0.129021
3.613,0.217536,0.206383,0.13192,0.130672
3.66,0.222044,0.212535,0.13328,0.132575
3.703,0.226599,0.218242,0.13464,0.134302
3.745,0.2312,0.223888,0.136,0.136031
3.749,0.235847,0.22443,0.13736,0.136204
3.789,0.24054,0.229884,0.13872,0.13792
3.81,0.24528,0.232775,0.14008,0.138809
3.854,0.250066,0.238891,0.14144,0.140655
3.895,0.254898,0.244664,0.1428,0.14235
3.939,0.259776,0.250935,0.14416,0.144177
3.982,0.264701,0.257144,0.14552,0.146039
3.983,0.269672,0.257144,0.14688,0.146039
4.024,0.274689,0.263286,0.14824,0.147823
4.048,0.279752,0.266681,0.1496,0.148817
4.095,0.284862,0.273839,0.15096,0.150873
4.142,0.290017,0.280943,0.15232,0.152854
4.188,0.295219,0.287986,0.15368,0.154777
4.19,0.300468,0.288448,0.15504,0.1549
4.231,0.305918,0.294493,0.15644,0.156498
4.252,0.311103,0.29793,0.15776,0.157394
4.294,0.31649,0.304229,0.15912,0.159001
4.334,0.321923,0.310912,0.16048,0.160677
4.377,0.327402,0.317829,0.16184,0.162473
4.417,0.333091,0.324169,0.16324,0.164069
4.457,0.3385,0.330902,0.16456,0.165853
4.459,0.344118,0.331233,0.16592,0.165942
4.499,0.349782,0.33771,0.16728,0.167657
4.524,0.355493,0.342065,0.16864,0.168783
4.568,0.36125,0.349505,0.17,0.170825
4.61,0.367053,0.35669,0.17136,0.172745
4.653,0.373075,0.364128,0.17276,0.174609
4.695,0.378798,0.371644,0.17408,0.176398
4.73,0.38474,0.377641,0.17544,0.177785
4.761,0.391613,0.383149,0.177,0.178966
4.796,0.39694,0.389231,0.1782,0.180238
4.796,0.402843,0.389231,0.17952,0.180238
4.839,0.40897,0.397165,0.18088,0.18188
4.864,0.415143,0.401524,0.18224,0.182801
4.909,0.421362,0.40994,0.1836,0.184535
4.953,0.427628,0.418067,0.18496,0.1864
5.0,0.433939,0.426657,0.18632,0.188479
5.043,0.440297,0.434961,0.18768,0.190398
5.043,0.446702,0.434961,0.18904,0.190398
5.087,0.453152,0.443156,0.1904,0.192191
5.101,0.459649,0.446033,0.19176,0.192806
5.144,0.466192,0.454331,0.19312,0.194624
5.188,0.472781,0.463102,0.19448,0.196608
5.231,0.479416,0.471368,0.19584,0.198409
5.275,0.486098,0.480105,0.1972,0.200185
5.275,0.492826,0.480105,0.19856,0.200185
5.317,0.4996,0.488518,0.19992,0.201841
5.339,0.5064,0.492953,0.2,0.202787
5.384,0.5132,0.502092,0.2,0.204845
5.429,0.52,0.511324,0.2,0.206816
5.467,0.527,0.518955,0.2,0.20714
5.504,0.5336,0.526805,0.2,0.207467
5.541,0.5404,0.534459,0.2,0.207707
5.589,0.5472,0.544397,0.2,0.207864
5.59,0.554,0.544397,0.2,0.207864
5.632,0.5608,0.553514,0.2,0.208023
5.644,0.5676,0.555795,0.2,0.208088
5.685,0.5744,0.564301,0.2,0.208328
5.722,0.5814,0.571986,0.2,0.208537
5.762,0.5882,0.580304,0.2,0.20882
5.805,0.5948,0.589258,0.2,0.209129
5.852,0.6016,0.599058,0.2,0.209261
5.853,0.6084,0.599267,0.2,0.20926
5.896,0.6152,0.607815,0.2,0.209223
5.917,0.622,0.61261,0.2,0.209201
5.96,0.6288,0.621573,0.2,0.209149
6.004,0.6356,0.630742,0.2,0.209092
6.048,0.6424,0.639908,0.2,0.209028
6.092,0.6492,0.649072,0.2,0.208957
6.093,0.656,0.64928,0.2,0.208955
6.134,0.6628,0.657815,0.2,0.208856
6.155,0.6696,0.662184,0.2,0.208739
6.197,0.6764,0.670916,0.2,0.208507
6.24,0.6832,0.680052,0.2,0.208288
6.284,0.69,0.688973,0.2,0.208121
6.326,0.6968,0.697473,0.2,0.207962
6.327,0.703594,0.697887,0.19928,0.207955
6.374,0.710346,0.707416,0.19792,0.20783
6.393,0.717052,0.711558,0.19656,0.207775
6.433,0.723712,0.719836,0.1952,0.207469
6.477,0.730326,0.728898,0.19384,0.205924
6.524,0.736893,0.738299,0.19248,0.204347
6.564,0.743414,0.746411,0.19112,0.202736
6.604,0.749889,0.754658,0.18976,0.201089
6.605,0.756318,0.754859,0.1884,0.20105
6.649,0.7627,0.763436,0.18704,0.199435
6.664,0.769037,0.766412,0.18568,0.198908
6.703,0.775511,0.774113,0.18428,0.197555
6.743,0.78157,0.781958,0.18296,0.196154
6.787,0.787768,0.790714,0.1816,0.194528
6.825,0.793919,0.798052,0.18024,0.193183
6.867,0.800024,0.806095,0.17888,0.1913
6.91,0.806083,0.814435,0.17752,0.189336
6.911,0.812096,0.814435,0.17616,0.189336
6.956,0.818062,0.822689,0.1748,0.187369
6.972,0.823982,0.825855,0.17344,0.186611
7.012,0.829856,0.833254,0.17208,0.184851
7.058,0.835684,0.841674,0.17072,0.182703
7.105,0.841465,0.850352,0.16936,0.180413
7.149,0.8472,0.858036,0.168,0.178527
7.152,0.852889,0.858569,0.16664,0.178405
7.196,0.858532,0.86617,0.16528,0.176675
7.209,0.864128,0.868629,0.16392,0.17612
7.249,0.869678,0.875611,0.16256,0.174417
7.29,0.875343,0.882693,0.16116,0.172594
7.332,0.88064,0.889702,0.15984,0.170809
7.379,0.886051,0.897816,0.15848,0.168784
7.422,0.891416,0.904836,0.15712,0.167051
7.423,0.896735,0.905169,0.15576,0.166969
7.463,0.902008,0.911781,0.1544,0.165171
7.482,0.907234,0.914897,0.15304,0.164317
7.52,0.912415,0.92108,0.15168,0.162631
7.563,0.917549,0.927999,0.15032,0.160674
7.608,0.922636,0.935149,0.14896,0.158651
7.64,0.92753,0.940179,0.14764,0.157209
7.678,0.932819,0.946091,0.1462,0.155475
7.719,0.937767,0.952702,0.14484,0.15355
7.75,0.942812,0.957114,0.14344,0.152223
7.79,0.947524,0.963136,0.14212,0.150399
7.791,0.952333,0.963286,0.14076,0.150354
7.835,0.957096,0.969825,0.1394,0.148376
7.855,0.961812,0.972768,0.13804,0.147469
7.899,0.966482,0.97918,0.13668,0.1455
7.944,0.971106,0.985648,0.13532,0.143455
7.987,0.975684,0.99174,0.13396,0.141437
8.031,0.980215,0.998024,0.1326,0.139357
8.031,0.984701,0.998024,0.13124,0.139357
8.075,0.98914,1.00394,0.12988,0.137338
8.095,0.993533,1.006934,0.12852,0.136319
8.142,0.997879,1.012988,0.12716,0.134313
8.185,1.00218,1.018692,0.1258,0.132515
8.233,1.006434,1.025099,0.12444,0.130458
8.234,1.010641,1.025099,0.12308,0.130458
8.28,1.014803,1.031015,0.12172,0.128305
8.298,1.018918,1.033303,0.12036,0.127472
8.338,1.022987,1.038335,0.119,0.12563
8.382,1.02701,1.043785,0.11764,0.1236
8.43,1.030987,1.049629,0.11628,0.121424
8.474,1.035032,1.054776,0.11488,0.119512
8.475,1.038915,1.055013,0.11352,0.119424
8.516,1.042752,1.059842,0.11216,0.11763
8.537,1.046542,1.062286,0.1108,0.116689
8.579,1.050286,1.067115,0.10944,0.114755
8.62,1.053984,1.07175,0.10808,0.112896
8.664,1.057636,1.07664,0.10672,0.110876
8.706,1.061135,1.081225,0.1054,0.108965
8.751,1.0648,1.086047,0.104,0.106844
8.751,1.068313,1.086047,0.10264,0.106844
8.794,1.07178,1.090564,0.10128,0.10476
8.808,1.0752,1.092015,0.09992,0.104088
8.853,1.078574,1.096617,0.09856,0.101993
8.901,1.081902,1.101425,0.0972,0.099828
8.943,1.085184,1.105546,0.09584,0.097934
8.975,1.088514,1.108632,0.09444,0.096473
9.018,1.091701,1.112706,0.09308,0.094533
9.019,1.094843,1.1128,0.09172,0.094488
9.065,1.097848,1.116972,0.0904,0.09247
9.081,1.100898,1.118525,0.08904,0.091714
9.121,1.103903,1.122217,0.08768,0.089905
9.164,1.106861,1.125922,0.08632,0.088038
9.206,1.109772,1.129549,0.08496,0.08619
9.247,1.112638,1.132931,0.0836,0.084441
9.29,1.11554,1.136571,0.0822,0.082529
9.292,1.11823,1.136734,0.08088,0.082442
9.331,1.120957,1.139887,0.07952,0.080754
9.355,1.123638,1.141794,0.07816,0.079648
9.393,1.126272,1.144759,0.0768,0.077912
9.438,1.12886,1.148185,0.07544,0.075883
9.482,1.131402,1.151447,0.07408,0.07393
9.525,1.133898,1.154553,0.07272,0.072044
9.526,1.136347,1.154624,0.07136,0.072
9.567,1.13875,1.15751,0.07,0.070268
9.593,1.141107,1.159303,0.06864,0.069181
9.635,1.143418,1.162073,0.06728,0.067468
9.68,1.145748,1.165097,0.06588,0.065507
9.721,1.147965,1.167653,0.06452,0.063821
9.759,1.150135,1.170142,0.06316,0.062173
9.802,1.152198,1.172686,0.06184,0.060465
9.803,1.154277,1.172746,0.06048,0.060425
9.845,1.15631,1.175216,0.05912,0.058727
9.865,1.158355,1.176367,0.05772,0.057919
9.904,1.160238,1.178566,0.0564,0.056356
9.944,1.162132,1.180758,0.05504,0.05474
9.99,1.163981,1.183198,0.05368,0.052861
10.032,1.165783,1.1853,0.05232,0.051199
10.072,1.167538,1.187334,0.05096,0.04952
10.074,1.169298,1.187431,0.04956,0.049438
10.108,1.170959,1.189063,0.0482,0.048058
10.135,1.172528,1.190326,0.04688,0.04697
